id,idn,year,top1share,wages,minwage,sstran,totheal,tmedcv,ud,unioncent,cent,wcoord,epl,cgewap2,pop,plt15,po65,gdpncu,gdppp,govexp,leftseat,smr_adult_male_wbi,smr_adult_female_wbi,smr_under5_wbi,gini_net_v2,lifexp_wbi,smr_trans_who,smr_falls_who,min_wage4,revmin_wage4,wage4_new1,wage4_new2,wage4_new3,min_wage2_new,wcoord1,wcoord2,wcoord3,wcoord4,wcoord5,year1,year2,year3,year4,year5,year6,year7,year8,year9,year10,year11,year12,year13,year14,year15,year16,year17,year18,year19,year20,year21,year22,year23,year24,year25,year26,year27,year28,year29,year30,year31,year32,year33,year34,year35,year36,year37,year38,year39,year40,year41,year42,year43,year44,year45,year46,year47,year48,year49,year50,year51,year52,year53,year54,year55,year56,plt15_pc,po65_pc,smr_adult_wbi,gdppp_cap,log_pop,log_gdppp_cap,log_smr_adult_wbi,log_smr_under5_wbi,log_lifexp_wbi,log_smr_trans_who,log_smr_falls_who,health,wwii,temp,law,pr,idn1,idn2,idn3,idn4,idn5,idn6,idn7,idn8,idn9,idn10,idn11,idn12,idn13,idn14,idn15,idn16,idn17,idn18,idn19,idn20,idn21,idn22,sample_smr,sample_inf,sample_life
13,13,1997,,,7,14.53071,918.5,97.599998,42.385059,2,,2,,9.2025299,421,78.513,59.956001,16420.699,17153.1,40.653061,36.700001,129.918,73.139,5.6999998,26.158762,76.880486,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18649168,.1424133,203.05701,40743.703,6.0426331,10.615057,5.3134866,1.7404661,4.3422523,,,.055935498,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
13,13,1998,,,7,14.30628,986.85999,97.699997,43.667126,2,.31252953,2,,9.5262108,426.5,80.040001,60.882,17414.6,18377.801,41.058037,36.700001,141.61,66.754997,5.4000001,26.019093,77.017075,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18766706,.14274795,208.36499,43089.801,6.0556126,10.671041,5.3392911,1.686399,4.344027,,,.056668542,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
13,13,1999,,,7,13.469988,1158.7,97.699997,43.247936,2,,2,,9.4150229,432.5,81.699997,61.799999,19880,21125.6,39.189991,33.799999,124.088,67.291,5.0999999,26.012465,77.770729,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18890172,.14289017,191.379,48845.316,6.0695825,10.796413,5.2542558,1.6292405,4.353765,,,.058284707,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
13,13,2000,,,7,13.056832,1644.926,98.199997,42.540985,2,,2,,9.7502565,436.29999,82.599998,61.400002,21998,23412.699,37.590496,31.700001,126.855,72.872002,4.8000002,25.983534,77.873169,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18931928,.14072886,199.72701,53661.93,6.07833,10.890459,5.2969513,1.5686159,4.3550816,,,.074776165,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
13,13,2001,,,7,13.866175,1670.593,98.5,41.756966,2,.31071246,2,,10.080917,441.5,83.5,61.400002,22570.6,23796,38.128647,31.700001,117.961,71.640999,4.5999999,26.605453,77.824387,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18912797,.13907135,189.60199,53898.074,6.090178,10.89485,5.2449269,1.5260563,4.354455,,,.074016333,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
13,13,2002,,,7,14.53268,1982.478,98.800003,42.073627,2,,2,,10.547397,446.20001,84.199997,62.400002,23980.9,25677.199,41.528236,31.700001,128.813,68.168999,4.3000002,27.167944,77.965851,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.18870461,.13984761,196.98199,57546.387,6.1007671,10.960346,5.2831125,1.4586151,4.3562708,,,.082669042,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
13,13,2003,,,7,15.029084,1979.855,98.699997,42.800293,2,.30365571,2,,10.857332,450,84.599998,63.299999,25822.1,27418.801,41.780499,31.700001,122.264,53.126999,4.0999999,27.272024,77.72683,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.18799999,.14066666,175.39099,60930.668,6.1092477,11.017492,5.1670179,1.4109869,4.3532004,,,.076672889,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
13,13,2004,,,7,14.707419,2251.699,98.800003,42.245411,2,,2,,11.038537,455,85.199997,63.599998,27444.5,29756.1,42.554108,33.599998,116.594,56.833,3.8,27.243486,79.121948,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.18725275,.13978022,173.427,65398.02,6.1202974,11.088247,5.155757,1.3350011,4.3709903,,,.082045548,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
13,13,2005,,,7,14.437423,2405.124,98.699997,41.387726,2,,2,,11.21134,461.20001,85.800003,65,30269.5,31779.4,41.519562,35,105.305,56.493999,3.5,27.422895,79.431709,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.18603642,.14093669,161.799,68905.898,6.133832,11.140497,5.0863547,1.2527629,4.3748975,,,.079457015,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
13,13,2006,,,7,13.471353,2628.166,98.199997,40.120361,2,,4,,10.991788,469.10001,86.5,66,33914.199,37101.898,38.575523,35,113.163,63.646,3.3,27.457829,79.287804,,,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.18439566,.14069495,176.80901,79091.664,6.150816,11.278363,5.1750703,1.1939224,4.3730845,,,.077494562,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
13,13,2007,,,7,12.891965,2673.0801,98.199997,38.729248,2,,2,,10.990376,476.20001,87.300003,66.800003,37496.801,40571.199,36.266628,35,100.549,55.516998,3,27.455173,79.382927,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.18332633,.14027719,156.06601,85197.813,6.1658378,11.352731,5.0502791,1.0986123,4.3742833,,,.071288221,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
13,13,2008,,,7,13.621576,2683.9751,98,37.33252,2,,2,,11.239719,483.79999,87.800003,67.699997,37371.602,43517.102,37.08186,35,88.150002,55.148998,2.8,27.424395,80.539024,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.18147996,.13993385,143.299,89948.539,6.1816716,11.406993,4.9649334,1.0296195,4.388742,,,.071818575,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
13,13,2009,,,7,16.001541,2957.75,97.800003,,2,,2,,11.607142,493.5,88.599998,68.900002,36035,41262.398,42.986919,35,92.181999,54.265999,2.5999999,27.260035,80.636589,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.17953394,.139615,146.448,83611.75,6.2015228,11.33394,4.9866705,.95551139,4.3899527,,,.082079925,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
13,13,2010,,,7,15.440546,,97.599998,,2,,2,,11.636045,502.10001,89.099998,70,39905.398,43665,42.481232,35,,,2.4000001,26.980347,80.631706,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.17745468,.13941446,,86964.75,6.2187991,11.373259,,.87546879,4.3898921,,,,1.6900001,8.6499996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
14,14,1960,,8.1905537,2,7.9000373,785.49353,71,40.018143,7,.56267899,5,.89999998,4.8369999,11486.63,3443.76,1033.703,18968.014,24266.199,32.521835,34,143.789,89.324997,20.799999,,73.392685,,,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.29980594,.089991845,233.114,2112.5603,9.3489389,7.6556559,5.4515276,3.0349529,4.2958241,,,.041411482,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1961,,8.6366205,2,7.9001412,868.53534,71,39.520512,7,.56124705,5,.89999998,4.9850001,11638.71,3453.384,1064.317,20057.086,24574.5,34.162853,34,145.436,86.204002,20.299999,,73.652679,,,0,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.29671535,.091446303,231.64001,2111.4453,9.362092,7.655128,5.4451847,3.0106208,4.2993608,,,.043303166,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1962,10.58,9.4243565,2,8.5001764,960.19891,71,38.782261,7,.56023347,5,.89999998,5.0050001,11805.69,3439.8459,1093.7419,21599.938,26857.6,34.355961,34,151.276,85.258003,19.700001,22.339617,73.323906,,,0,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.29137185,.092645317,236.534,2274.9707,9.3763371,7.7297225,5.4660921,2.9806187,4.2948866,,,.044453781,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1963,,10.202601,2,10.199843,1061.8457,71,38.836613,7,.55914903,4,.89999998,4.9689999,11965.97,3439.9009,1120.067,23415.059,28238.699,36.28476,34,150.132,84.582001,19.299999,,73.337074,,,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.28747365,.093604364,234.714,2359.9172,9.389822,7.7663817,5.4583678,2.9601049,4.2950664,,,.045348838,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1964,10.07,11.858745,2,10.299932,1232.9209,71,37.627132,7,.56124842,4,.89999998,5.1620002,12127.12,3453.4829,1147.6169,27544.459,31123.801,36.478085,34,151.2,84.612999,18.799999,,73.704147,,,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.28477353,.094632275,235.81299,2566.4626,9.4031992,7.8502836,5.4630389,2.9338567,4.3000588,,,.044761121,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1965,,13.035603,2,11.5001,1431.2228,71,37.388695,7,.56418067,3,.89999998,4.9809999,12294.73,3474.4609,1176.09,30767.207,33672.398,37.347183,34,154.744,84.542,18.299999,,73.568779,,,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.28259757,.095658049,239.28601,2738.7666,9.4169264,7.9152632,5.4776597,2.9069011,4.2982206,,,.046517801,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1966,9.46,14.364313,2,12.400167,1661.7432,69.900002,38.104862,7,.56629056,5,.89999998,5.1440001,12456.25,3494.1509,1204.235,33488.98,35802.699,39.277454,34,153.56,87.232002,17.9,,73.512924,,,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.28051388,.096677169,240.79199,2874.2759,9.4299774,7.9635563,5.4839334,2.8848007,4.297461,,,.049620595,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1967,9.2600002,15.303902,2,12.799969,1929.4735,69.599998,38.269775,7,.56792408,5,.89999998,5.1820002,12598.2,3508.2629,1235.48,36756.199,38775.199,41.013889,31,154.72701,84.093002,17.4,30.071127,73.804146,,,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.27847335,.098067977,238.82001,3077.8364,9.441309,8.0319824,5.4757104,2.8564701,4.301415,,,.052493826,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1968,,16.452288,2,11.689753,2240.313,69.699997,37.491184,7,.5625968,3,.89999998,5.2309999,12729.72,3519.5249,1266.5551,40749.465,43269.602,41.979301,30.700001,155.14999,85.196999,16.9,,73.612686,,,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.27648094,.09949591,240.34698,3399.1008,9.4516945,8.1312666,5.4820838,2.8273137,4.2988172,,,.054977726,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1969,,18.013523,5,12.040935,2599.7068,68.900002,36.450882,7,.56199008,3,.89999998,5.1389999,12877.98,3537.3091,1295.973,51853,48730.602,42.079552,30.700001,155.035,87.723999,16.4,,73.539513,,,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.27467886,.10063481,242.759,3784.0251,9.463274,8.2385435,5.4920692,2.7972813,4.297823,,,.050136093,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1970,8.6400003,19.973372,5,12.384413,3292.1755,69,36.504978,6,.55681008,3,.89999998,5.3590002,13038.53,3557.5081,1325.361,58136,52372.301,43.199078,30.700001,158.634,87.127998,15.8,,73.585609,,,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.27284577,.10164957,245.76199,4016.7334,9.4756641,8.2982244,5.5043635,2.76001,4.2984495,,,.056628861,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1971,,22.317596,5,12.956529,3964.6777,69.599998,36.233635,4,.50852752,3,.89999998,5.54,13194.5,3568.8159,1353.8361,65638,57364.699,44.559593,33.799999,155.89,84.363998,15.3,,73.809509,,,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.27047753,.10260609,240.254,4347.6221,9.4875555,8.3773842,5.4816966,2.7278528,4.3014874,,,.06040217,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1972,,25.131617,5,13.736569,5066,69,36.616047,4,.50359899,3,.89999998,5.5960002,13328.59,3565.946,1381.5959,73531,61327.602,44.870804,35.900002,158.104,84.692001,14.7,,73.727074,,,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.26754114,.10365658,242.79601,4601.207,9.4976664,8.4340744,5.4922218,2.6878474,4.3003702,,,.068896115,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1973,6.9000001,28.472887,3,14.067192,5590.5698,69,37.146427,4,.48889279,5,.89999998,5.7140002,13439.32,3543.8081,1410.778,84167,68469.703,44.56966,42,151.347,85.731003,14.1,,74.143906,,,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.26368955,.1049739,237.078,5094.7295,9.5059404,8.5359621,5.468389,2.6461749,4.3060079,,,.066422351,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1974,,33.319427,7,14.946004,6477.2598,68.900002,36.941353,4,.42697251,5,.89999998,5.7659998,13545.06,3505.488,1442.854,95495,77866.602,46.392147,42,149,79.995003,13.6,,74.536827,,,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25880197,.10652253,228.995,5748.7085,9.5137768,8.6567307,5.4337001,2.6100698,4.3112931,,,.06782826,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1975,6.1199999,37.856434,7,16.496243,7530.48,69.5,37.758492,4,.42928958,3,.89999998,5.8390002,13666.33,3463.208,1474.788,105419,85344,50.757095,42,149.25301,78.976997,13.1,25.745338,74.498779,,,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25341171,.10791397,228.23001,6244.8369,9.5226908,8.7395105,5.4303541,2.5726123,4.3107829,,,.071433805,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1976,,41.189224,7,16.780294,8431.6904,69.5,37.116142,4,.47191656,5,.89999998,5.9530001,13774.04,3411.3899,1502.234,119846,94537.102,50.817791,42,146.78999,77.681,12.6,,74.647072,,,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.24766807,.1090627,224.47099,6863.4258,9.5305405,8.8339624,5.4137464,2.5336969,4.3127713,,,.070354372,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1977,6.0100002,44.085274,7,17.054335,9302.4902,69.599998,37.179176,4,.47481108,3,.89999998,6.0960002,13856.18,3347.2729,1531.819,130956,102491.5,50.587925,38.099998,143.839,78.253998,12.1,24.524939,75.221466,,,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.24157257,.11055132,222.093,7396.8081,9.5364866,8.9088039,5.4030962,2.4932055,4.3204365,,,.071035236,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1978,,46.646351,7,17.682306,10222.76,69.099998,37.01078,4,.4752965,3,.89999998,6.1560001,13941.7,3281.3711,1565.109,141323,112232.9,52.315239,35.299999,141.614,77.272003,11.6,,75.145119,,,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23536377,.11226098,218.886,8050.1587,9.5426397,8.9934473,5.3885512,2.4510052,4.3194213,,,.072336137,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1979,,48.745243,7,18.136633,11053.18,68.599998,36.58548,4,.47332823,3,.89999998,6.204,14038.27,3216.1809,1598.108,149821,124054.7,53.745216,35.299999,136.377,76.540001,11.2,,75.606094,14.1,10.1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.22910096,.11383939,212.91699,8836.8945,9.5495424,9.0866909,5.3609023,2.4159138,4.3255367,2.6461749,2.3125355,.073775902,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1980,,50.882301,7,18.333937,12103.23,68.300003,34.782211,4,.47995505,3,.89999998,6.2399998,14149.8,3159.1709,1628.665,160721,139769.7,55.198017,35.299999,136.673,72.115997,10.9,24.244883,75.743172,13.6,8.6999998,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.22326612,.11510163,208.789,9877.8574,9.557456,9.1980505,5.3413243,2.3887627,4.3273482,2.6100698,2.1633229,.075305842,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1981,5.8499999,52.561417,7,18.864035,12925.02,68,33.02504,4,.53746307,3,.89999998,6.402,14247.21,3103.8789,1655.1331,168529,151671.5,56.481735,35.299999,132.196,72.261002,10.6,24.608685,75.934387,12.2,8.5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21785872,.11617243,204.457,10645.698,9.5643167,9.2729111,5.3203578,2.3608541,4.3298697,2.501436,2.1400661,.076693147,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
14,14,1982,,56.123177,8,20.12278,13891.12,67.300003,32.253876,4,.54384744,4,.89999998,6.4000001,14312.69,3038.3269,1678.186,175351,158916,59.078693,34.599998,132.21201,71.931999,10.4,,75.988533,11.6,8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21228203,.11725161,204.14401,11103.153,9.568902,9.3149843,5.3188257,2.3418057,4.3305826,2.4510052,2.0794415,.079218939,2.4100001,9.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
